size,price,direction
54,5870400,1
1000,307200,-1
1149,308000,-1
100,5831400,-1
200,302600,1
35,272900,1
900,305200,1
7,2211500,-1
10,5858000,-1
100,303100,-1
400,301400,1
200,273500,1
13,2210400,-1
9,2245900,1
200,273000,-1
174,303500,1
34,269600,-1
43,5778500,-1
13,5834300,1
100,272100,1
20,5863800,1
300,301400,-1
100,5782200,-1
19,304400,1
100,269400,-1
17,5806300,-1
77,5840000,-1
69,5861400,-1
100,5690000,1
100,2211900,-1
100,267000,1
100,5863400,1
10,5669500,-1
100,2206000,1
95,5816900,1
400,275000,-1
200,308100,1
423,267900,1
334,267000,1
100,304100,-1
20,2225400,1
100,301000,-1
100,271800,-1
81,301100,-1
15,2235100,1
19,2221500,-1
178,268300,1
100,307600,1
3,5649200,1
110,271300,-1
90,5827100,1
42,2234300,1
987,271500,1
300,302100,1
13,2213700,-1
500,306600,1
8,5826800,1
100,306600,-1
91,5696200,-1
37,5840900,-1
100,273300,1
300,273600,-1
200,309300,1
1200,266400,1
1600,302100,1
200,274900,1
100,2210600,1
100,5797500,-1
8,5780700,-1
40,2206800,-1
700,307700,-1
9,5835900,-1
701,300700,-1
100,303000,-1
11,5862900,-1
100,274600,1
200,309500,1
100,5772300,1
200,308500,-1
100,2246400,1
20,5875800,-1
80,273450,-1
99,5689200,-1
58,5783800,-1
100,307100,1
1000,308100,-1
100,304700,-1
100,274600,1
1000,309300,-1
18,271500,1
28,5645800,1
200,305400,-1
1,2238800,1
200,301000,1
1200,302700,1
723,267600,-1
100,266950,1
10,5638700,1
100,2239500,-1
100,308300,-1
431,308300,1
51,5862400,1
896,302600,-1
100,273400,-1
200,305200,1
64,2233700,1
691,302100,1
100,5794200,1
100,305200,-1
300,302000,1
116,5749900,1
200,5857500,1
50,5874800,-1
64,5785800,-1
28,2207600,-1
100,5645200,1
100,301300,1
96,2208100,-1
466,273700,-1
30,5829000,1
100,304400,-1
100,5792400,-1
100,303650,1
44,5811100,-1
2,5683000,1
29,5783400,1
1,5853900,1
150,273500,1
1300,300700,-1
90,303200,-1
100,273200,-1
78,5777800,-1
18,5857800,-1
100,309200,-1
15,5875000,-1
2,5641400,1
100,304300,1
188,5645100,1
3,5829900,-1
130,5777600,-1
100,2206000,1
20,304200,-1
100,266600,-1
500,5803100,1
100,5866200,-1
7,303950,1
1,5671800,1
100,305800,-1
100,5762700,-1
100,302200,-1
200,2242000,1
100,5815800,-1
23,5782200,-1
200,272200,-1
100,5777200,1
100,2243900,-1
500,307000,1
1500,309200,1
100,304650,1
100,303400,-1
7,5720900,-1
4,2207700,1
18,5858000,1
200,305900,-1
645,308600,1
639,303300,1
200,302900,-1
100,2210400,1
58,5798800,-1
107,306900,1
700,273300,-1
100,5830000,-1
100,271300,1
20,5813000,1
100,308900,1
91,302100,-1
53,307800,1
100,271500,1
64,303700,-1
65,309800,-1
100,267900,-1
5,5830200,-1
1065,302900,1
100,267000,1
100,5847200,1
100,5845400,-1
4,309700,1
92,5641300,1
500,303000,1
800,307900,-1
200,301050,-1
100,5648400,-1
100,270900,-1
2200,271700,1
100,269800,-1
10,2227500,-1
474,309800,1
100,5785000,-1
200,5775800,-1
6,5822200,-1
555,309000,1
100,2243300,-1
100,304800,-1
100,301350,-1
445,274300,1
100,5777200,-1
100,2212600,1
400,274600,-1
200,300900,-1
100,5821600,-1
88,302100,-1
1900,269400,1
93,5830600,1
100,268300,1
4,5670000,-1
200,2246400,1
1300,301500,-1
105,300700,1
100,266800,1
100,2238800,-1
100,5718400,-1
100,274200,-1
100,308600,-1
100,5841100,1
7,5814300,-1
1,5779500,1
100,2248900,-1
4400,272000,1
9,304800,-1
600,273700,-1
1000,269400,1
100,306400,-1
100,269200,1
600,305000,1
100,5824600,-1
300,5864800,-1
100,5798200,1
400,5779300,-1
200,309700,-1
200,272500,-1
100,5691900,-1
10,5641100,1
100,5794800,-1
100,308700,1
100,5836300,-1
300,271900,-1
1100,301400,1
100,308100,-1
27,267300,1
100,5648500,-1
18,5641700,1
2,5775000,1
20,5793600,1
81,5844400,1
100,269300,-1
252,303700,1
500,273100,1
100,5847600,-1
100,303000,1
84,267000,1
200,271500,1
100,5856900,1
25,5813500,1
20,5649100,1
3,5727700,-1
300,268000,1
81,275000,1
100,5864700,-1
100,274500,1
8,5783300,-1
17,5799300,-1
100,266700,1
50,5657000,1
400,301100,1
85,2226800,1
17,5806800,1
100,267000,1
17,2240000,-1
200,302600,-1
100,269300,-1
100,273500,1
3,5816400,-1
300,5863700,1
100,2241000,1
100,271500,-1
70,5777400,1
100,5813100,1
100,302000,-1
100,2210400,1
68,5720000,-1
100,5864800,-1
100,301400,-1
300,266900,1
75,2260300,-1
100,303900,1
132,2230400,1
95,273200,-1
170,269600,-1
100,301100,-1
100,5827000,1
40,2235900,-1
100,311000,-1
216,5815000,1
130,5805500,-1
12,5650100,-1
100,304800,1
7,5677800,-1
87,5807400,-1
200,273400,-1
100,304300,1
100,301100,-1
200,2211000,1
600,268000,1
81,5698500,-1
39,2216800,-1
100,308500,-1
100,2246100,-1
28,5830100,1
10,5800500,1
55,306400,1
98,303500,1
1000,269200,1
100,5852000,-1
950,267200,-1
200,5831100,1
100,5779000,1
100,269200,1
16,268100,1
100,309000,1
100,301100,1
200,301400,-1
88,5722500,-1
20,5779500,1
223,267200,1
100,5778200,-1
100,5861500,1
200,271800,1
1200,273500,1
200,309500,-1
100,304700,1
2,5815500,-1
25,5830800,-1
100,274500,1
100,268600,-1
200,5858900,-1
100,304900,-1
100,308800,1
201,271900,-1
300,308500,-1
86,268100,1
300,306600,1
100,5860700,1
28,310200,1
100,303000,-1
47,5757100,-1
20,2212000,-1
600,272000,1
52,274500,1
300,309000,1
100,5775500,-1
100,301100,-1
100,303000,-1
7,2211900,-1
1,5751000,1
45,2212100,-1
82,300900,1
30,5864400,-1
76,305200,-1
7,5866800,-1
40,5781500,1
300,269000,1
200,268400,-1
100,5869200,1
85,5861000,-1
100,266400,1
300,301400,1
300,301250,-1
100,271200,1
100,304300,-1
100,309200,1
200,300900,1
100,269100,1
3210,308900,1
25,5853700,-1
1100,303500,1
100,306000,1
100,5792100,-1
100,306700,-1
100,5841000,1
500,309650,-1
91,303500,-1
394,273800,-1
200,301700,1
200,309800,1
300,306400,-1
32,5812000,1
100,268300,1
50,304500,1
24,5818100,1
200,301600,1
400,2235000,1
800,272000,-1
100,300700,1
600,311300,1
4,2236700,-1
100,268450,-1
200,303100,-1
200,5864400,-1
109,267100,1
5,5823500,1
100,5856200,1
900,270300,1
5,5725200,-1
100,5862700,1
27,303200,1
100,5776600,1
100,301300,1
100,5777400,-1
100,2219600,1
300,2238500,1
100,267200,-1
20,5776700,1
54,5654100,1
100,5794000,1
100,267400,-1
600,273400,1
2,5809100,1
100,268300,-1
500,302100,1
339,266500,1
100,269800,-1
100,303700,-1
400,271700,1
400,309800,1
200,310800,-1
100,5871700,-1
200,309500,1
20,2228000,1
50,5829500,1
100,5797900,1
71,308200,-1
841,302700,-1
78,5870800,1
100,309200,-1
241,5878000,1
100,303200,-1
100,304900,-1
9,5839800,1
300,309200,-1
24,2222800,-1
45,267600,1
100,5759800,-1
11,5811500,1
42,5780900,-1
100,301100,1
400,307300,1
297,269300,1
300,303600,-1
100,5783200,1
95,5793400,1
9,5832300,-1
800,2241100,-1
200,266500,1
94,5826500,-1
100,307600,1
100,307300,-1
180,5866700,1
100,5797800,1
143,301800,-1
1080,300600,1
6,309300,1
50,5861200,-1
218,273500,1
4,2208200,-1
100,275500,-1
800,273900,1
2,5780400,-1
600,269200,1
200,273800,1
100,266900,1
100,304900,-1
69,5681300,-1
100,274100,-1
26,5820500,1
3,5727600,-1
100,268100,1
1,5641700,1
600,304100,1
100,5847300,-1
100,5685800,-1
100,301300,-1
79,5640000,1
300,269600,-1
100,5856400,1
100,5796000,1
100,5780200,1
100,2235600,1
13,5861500,-1
118,5853600,1
400,5831100,-1
100,271500,1
61,2216500,-1
100,273600,-1
196,272100,-1
100,5673400,-1
4,5828000,1
29,301100,1
100,5813500,1
100,304700,-1
100,267000,1
1700,267000,-1
1000,271500,1
50,5829300,-1
2500,269700,1
25,5870900,1
100,309700,1
97,2237100,1
3376,268200,-1
296,301100,1
3,5779800,-1
200,304100,-1
24,5780000,-1
200,5839600,1
100,5858800,1
95,2209600,1
100,267600,-1
100,2234200,1
600,268200,1
100,5825400,-1
581,269400,1
700,273100,-1
44,5865100,1
8,304700,1
100,271700,1
700,303600,-1
300,271300,-1
100,309500,1
100,271700,1
177,5815850,1
100,5727600,-1
100,5779600,1
100,309800,-1
100,5836400,1
100,267000,1
1200,271500,-1
100,5864600,1
100,5812800,-1
100,269000,1
100,5787000,1
100,268300,1
100,5648400,-1
700,304400,1
100,5881400,-1
100,5858100,1
100,2209500,-1
100,266900,-1
3,2211800,-1
100,268500,-1
60,2209100,1
900,303000,-1
84,2219800,1
1100,301400,-1
100,301900,-1
100,303650,1
100,5814300,-1
100,5852000,1
170,304700,-1
100,309200,-1
2,5806600,1
10,5852800,1
200,5821300,-1
44,5863400,1
100,5841100,1
8,270000,1
88,301000,1
4,5868200,1
3500,271900,1
20,2207800,1
225,5868600,-1
100,5785700,-1
100,267100,1
228,303600,-1
800,266800,1
100,269100,1
700,302500,-1
20,5811200,1
1,5835000,-1
300,306900,1
40,2210200,-1
4,5747500,1
100,5861400,1
6,5869000,-1
150,5815150,-1
100,5800400,1
15,5652500,-1
7,5646300,1
98,5815700,-1
500,310500,1
1600,273100,1
29,2239400,-1
4,5676300,-1
100,269700,-1
300,310500,1
200,304300,-1
264,301500,1
149,2239600,-1
523,273200,-1
100,5779100,1
1,5641000,1
341,301100,1
100,274000,-1
95,273800,1
60,5758200,-1
26,5847600,1
100,269400,-1
700,271400,1
2,5833200,-1
200,300900,1
20,2211600,1
55,266950,1
100,5861900,-1
200,303700,1
50,5831600,1
100,269800,1
600,268100,1
100,308050,1
100,273100,1
100,267100,-1
100,5777000,1
80,2226900,1
300,267500,1
100,267750,-1
300,267100,-1
900,302300,1
100,2238600,-1
100,268050,-1
31,5777500,1
200,309300,1
20,5809000,1
100,267900,-1
300,266950,1
10,5780200,1
100,2209600,-1
100,5862100,1
6,5683200,-1
400,305100,1
64,5650200,1
100,307100,1
200,303050,-1
100,5668400,-1
200,267600,1
31,5763000,-1
100,5836300,1
200,5716200,1
100,273400,-1
100,309500,-1
138,308400,1
2,2243300,1
10,5778400,1
100,301150,-1
100,309200,1
700,307400,1
100,304900,-1
1,5863000,1
100,274200,1
200,304400,-1
14,2214300,-1
19,5829200,1
300,267900,-1
1,5858600,-1
500,273700,1
6,2208600,-1
100,301200,1
445,267000,-1
100,5817500,1
100,308100,-1
100,5661100,-1
100,5825000,-1
1,2226900,1
900,273500,1
89,5779900,1
120,5830800,1
29,5838200,-1
200,301350,1
200,267000,-1
900,269100,-1
1200,304600,-1
100,271900,1
800,303500,-1
8,273300,1
103,273100,1
100,5870200,-1
100,5779200,-1
98,303000,1
30,2240000,-1
400,272200,-1
300,268000,-1
200,310700,1
1,5869900,-1
88,303300,-1
50,5818000,1
9,5667400,1
1,5852700,1
100,300800,1
100,5681700,1
100,301400,1
100,268200,-1
15,2207300,1
100,266700,-1
97,5862700,-1
100,301000,-1
100,5838200,-1
351,5765400,1
100,5859900,1
247,5815500,-1
3,2214000,1
400,5777600,1
100,305000,1
100,307200,1
100,5722000,-1
100,271500,1
222,271700,1
272,309200,1
100,5770100,1
6,5812700,-1
1,5862800,-1
9,5860600,-1
37,5841200,1
200,308700,-1
100,274100,1
89,2246900,-1
1900,268000,-1
24,274300,-1
16,266700,-1
100,5844900,1
25,5830700,1
200,310800,1
34,5710100,1
7900,302300,1
100,271200,-1
100,306100,1
11,5855700,-1
4,5822900,1
300,310700,1
100,5861500,-1
100,5679200,1
3,5721600,-1
100,273200,1
200,266500,-1
1000,306400,1
5,5851400,1
60,5654100,1
8,2207900,-1
100,5812300,-1
10,5796300,1
80,2223200,-1
100,302300,-1
98,5835200,-1
15,304600,1
100,266400,1
100,311000,-1
100,5749200,1
18,2224100,-1
1500,269400,-1
100,5794200,1
100,271900,1
100,304700,-1
100,301900,-1
100,5816900,1
200,268000,-1
1200,302100,-1
1000,274800,1
100,2209000,1
29,5777100,1
100,268400,-1
900,266900,-1
200,301400,1
200,301100,1
15,303700,-1
100,2235500,-1
100,302100,1
100,304800,1
60,5782800,1
300,301800,-1
60,5874100,1
300,266600,-1
100,5803100,-1
167,5841200,1
100,2206100,1
200,273300,-1
5,2235400,-1
100,304300,1
100,268400,-1
100,307400,-1
16,2234700,-1
100,5760000,1
25,5858700,-1
350,5862100,1
200,303100,-1
4,5645400,1
100,5864800,-1
100,304450,-1
800,301800,-1
300,273100,-1
100,272500,1
1100,272600,-1
100,5654200,-1
100,5641900,1
100,2208700,1
53,5873500,1
78,2208100,1
100,269200,1
100,268200,1
100,5777000,1
347,5826000,1
100,5659300,1
100,5831500,-1
20,273700,1
52,5645200,-1
800,268500,1
200,309000,-1
100,304400,1
100,273000,-1
100,301800,1
100,5874600,-1
100,5848000,1
100,301150,-1
52,2210200,1
100,5823800,1
1000,270000,1
300,273000,1
82,272100,-1
24,5831400,1
100,5782900,-1
100,5860500,1
4,5809100,1
100,5783700,1
200,5875000,1
100,5817100,1
20,5854800,1
100,5779100,1
80,305100,-1
2300,273900,1
100,267200,-1
300,266600,-1
100,267200,-1
100,272900,-1
200,307100,-1
48,303300,-1
100,2206500,-1
12,5855500,1
72,5782700,1
100,268200,-1
100,5843700,1
100,272500,-1
100,308600,-1
100,307900,-1
200,5747600,1
100,303000,1
100,266800,-1
500,301100,1
100,271400,-1
50,5860100,-1
100,2209500,-1
77,5815400,1
1,5682400,-1
150,5854300,1
148,271500,1
48,2210100,1
30,5777800,1
90,2218100,1
382,272500,-1
100,5849200,-1
100,5785900,-1
100,266400,1
700,271600,1
400,274200,-1
200,270000,1
300,307300,-1
25,5780800,1
100,5782800,1
14,307900,1
8,5861700,1
100,5810700,-1
100,309200,-1
1400,266300,-1
477,5760000,1
182,274200,-1
600,274700,-1
100,301100,1
100,268200,1
100,271500,1
100,300800,1
100,5815300,1
200,273300,1
200,305000,-1
100,272500,-1
79,5869200,1
100,301000,-1
400,303400,1
100,5864300,-1
100,308700,1
200,309200,1
300,269100,-1
60,5753200,-1
200,270000,1
66,5854900,1
700,301400,-1
24,5782500,1
100,268300,1
1,5813900,-1
1628,5867300,-1
100,5754000,-1
100,304100,-1
84,268100,-1
100,309900,-1
100,267200,-1
600,303200,-1
14,303300,1
100,5810000,-1
200,274800,-1
1000,302800,1
100,5691400,1
300,268500,1
1,5690100,1
15,5851400,1
400,267650,-1
20,271200,-1
100,304600,1
200,274900,1
100,2237800,1
100,5663900,-1
10,2254000,-1
84,5778400,-1
500,268000,1
100,302800,-1
35,5733200,1
100,273800,1
100,5676300,1
280,5740000,1
10,2232500,1
21,2233500,1
2,2218700,1
66,301400,1
1300,307100,1
100,300900,1
100,301900,1
100,5848900,1
100,2239100,1
500,266600,1
100,267900,1
100,267300,-1
200,5740000,-1
100,301500,1
80,5724100,-1
100,272900,1
6,5785500,-1
200,270000,1
100,272300,1
100,302800,1
66,5864600,1
271,306900,-1
100,303800,-1
300,269500,1
400,301100,-1
400,266100,1
100,301800,1
30,5864200,-1
100,306800,-1
300,272000,1
100,274200,-1
150,271400,1
200,309400,1
100,269400,-1
9,5816700,1
18,5855700,-1
30,5837100,1
100,5783900,-1
400,270100,-1
630,309300,1
816,266900,-1
800,271500,1
40,5677500,-1
100,5660500,-1
140,308900,-1
44,5855500,-1
20,2207100,-1
94,272700,1
246,303300,1
2,5852500,1
26,5779200,1
100,303000,-1
100,268400,-1
1,5856600,-1
100,268200,-1
2,5843000,-1
100,302800,-1
100,304100,1
369,301100,-1
100,5862000,-1
2,302000,1
1,5679300,1
300,268200,-1
92,5717500,-1
100,267050,-1
100,266700,-1
600,308600,1
3,5724600,1
100,5823900,1
200,304200,-1
71,308800,1
5,5818000,-1
240,304100,-1
98,5857500,-1
500,301300,-1
100,2238800,1
7,2244000,-1
100,306500,1
100,5859900,-1
36,5819500,-1
100,301200,1
100,301700,1
100,2236200,-1
300,308900,1
100,5839800,1
68,5779600,-1
3,5838700,-1
100,5860900,-1
100,304200,1
100,302000,1
183,271400,-1
100,304100,1
300,273400,-1
39,268000,1
600,268400,-1
3,2235500,-1
51,5856200,1
7,5809600,1
100,2224900,-1
136,266100,1
60,5862700,-1
100,268200,1
18,274600,1
100,2250000,-1
767,308300,1
251,301900,1
100,5865500,-1
400,301500,1
98,5870000,-1
313,273700,-1
100,5721700,1
30,272500,-1
40,2210000,-1
100,5818100,1
1800,267100,1
100,5821500,-1
11,303400,1
69,5851000,-1
1,5650000,1
3400,305200,-1
51,5722700,-1
8,5834700,1
100,5794900,1
100,5830100,-1
500,268400,-1
355,5775600,1
85,5783200,-1
100,268000,1
20,311000,-1
55,306700,1
1200,306800,1
100,309200,-1
100,5826300,1
100,5858800,1
12,5794000,1
40,2206800,1
300,304300,1
100,272100,-1
100,5777300,1
16,5828600,-1
65,266100,1
12,273600,-1
100,5795000,1
100,304700,1
5,5763600,1
100,5840900,-1
4,5695100,-1
3,5812900,1
98,302000,1
100,300900,-1
100,273600,-1
96,2237400,-1
100,2239300,1
47,5724000,-1
100,274900,-1
23,2226000,1
6,2209500,-1
1300,271400,-1
200,310400,1
100,302200,1
100,304900,-1
10,5795900,1
1,5864000,1
80,5786200,-1
100,5825200,1
1,5861700,-1
700,307500,1
200,268300,-1
186,5823300,1
100,267900,1
100,307400,-1
47,5873500,1
67,2245800,1
100,5828000,1
50,5818300,1
3,5723000,-1
3,5854800,1
22,272900,1
2,5692300,-1
100,5776900,-1
300,2206000,1
100,5821300,-1
74,308800,-1
100,5786000,1
100,272450,-1
8,309600,1
2,5724200,-1
100,301000,1
100,302800,1
5,2231500,1
75,5824800,1
8,5790800,-1
200,307400,1
100,272700,1
8,309700,1
55,266800,-1
100,269250,-1
400,272550,-1
100,266950,1
100,5678900,-1
100,5780700,-1
1,5814900,1
200,310800,-1
300,267000,1
25,5866200,-1
300,267000,1
100,5849500,1
100,5806200,-1
200,304700,-1
103,5869800,1
358,302700,1
100,303000,-1
89,5778300,1
432,309100,-1
300,271900,1
87,5876200,-1
100,301100,1
200,5784900,1
100,303850,1
200,266900,1
259,301300,-1
50,5681950,-1
100,303400,-1
100,5863000,-1
80,5792800,1
100,266300,-1
100,267800,-1
200,5863700,1
100,302000,-1
100,5818700,1
2,2241000,-1
17,266500,1
100,5783600,-1
4,5869800,1
90,5860000,1
100,5785000,1
55,5833800,-1
100,5827400,1
100,5830200,-1
9,5651400,1
77,2240900,1
14,5822200,-1
47,2258800,1
23,5778800,1
100,2208600,-1
4,5650300,1
41,5812400,1
100,5652600,-1
100,5660500,-1
200,267200,1
94,5722500,-1
100,270100,-1
100,304000,-1
2700,309100,-1
97,2235000,1
98,5761500,1
100,266600,1
100,267050,1
600,301300,1
56,309000,-1
100,5641100,1
20,2210400,-1
63,5824500,1
70,5828500,1
100,273400,1
58,309500,-1
100,5818200,1
50,5864300,1
200,266950,1
15,5754500,-1
400,272500,-1
200,302500,1
50,5873500,-1
99,5645100,1
138,304300,-1
100,5870700,-1
100,2206700,1
92,309000,-1
100,269750,1
100,5694000,1
126,5857900,1
1000,302800,1
198,5775300,1
100,269700,1
100,2208800,-1
100,272700,1
100,309200,1
523,272900,-1
200,5775800,-1
100,268000,1
18,2242200,1
300,310800,-1
81,2207700,1
200,275200,-1
100,5830900,-1
100,275500,-1
2,269050,-1
60,5810400,-1
100,275600,-1
100,2235800,-1
99,5716800,-1
400,271200,-1
100,306600,1
99,5777300,1
100,273300,1
100,266750,-1
8,2257500,-1
57,5859800,1
100,5649000,1
100,302900,-1
100,2206100,-1
35,5776400,1
3,5647100,-1
55,273900,1
127,2234900,-1
48,5683700,-1
900,266800,-1
100,266900,1
100,273400,1
565,5859900,-1
40,5857700,1
100,5782700,-1
1,5858700,1
100,2244500,-1
138,301100,1
100,271500,-1
100,274100,-1
92,5812500,1
60,2218800,-1
100,267100,1
442,303100,1
100,5757200,1
100,272000,1
100,2252500,-1
100,5777400,1
41,5715700,1
27,5849900,-1
100,5876000,1
100,266700,1
200,273500,-1
400,308200,1
100,271900,1
60,2241600,-1
1,5685100,-1
100,269800,1
100,274500,1
100,273600,-1
21,5837300,-1
50,5782700,-1
300,308900,1
700,273400,-1
800,273300,1
300,272100,-1
2,2219000,-1
100,274400,-1
200,301300,-1
2200,309200,1
100,5852700,-1
100,303000,1
100,2209200,1
100,5784400,-1
100,2245900,-1
12,303400,-1
11,2208100,1
40,2205800,1
100,304500,-1
100,267950,-1
600,274700,1
100,5878300,-1
100,307300,-1
100,5723400,-1
31,2218500,1
25,5781800,-1
200,310800,1
97,2210000,-1
300,307400,-1
100,5646600,-1
5,5830000,-1
100,266700,-1
7,5681200,-1
390,303000,-1
100,5783200,-1
20,2250700,1
100,306700,1
1900,266700,-1
92,5849000,-1
22,5853500,1
200,306300,-1
1000,303000,1
9,5838000,-1
13,2209600,-1
4,5829000,1
67,5863400,1
40,5818200,-1
100,5814600,1
